numero_processo;data_distribuicao;codarea_acao;data_atendimento;cod_cliente;cod_usuario;cod_parte_adversa;valor_causa;observacoes;data_encerramento;inclusao;objeto_acao;destino;codprognostico;codassunto;codlocaltramite;uf;codcomarca;statusprocessual;grupo_processo;codigo_fase;data_contratacao;pedido;data_transitojulgado;data_sentenca;data_execucao;migracao;cod_fase_processo;numero_pasta;numero_cnj;data_ultima_visualizacao
0012345-12.2024.1.12.0845;20/08/2012 00:00;Direito Cível;;Fulano(a) 240;302720;0;10000.0;;;21/08/2012 13:48;Reparação de danos materiais e morais;;Procedência Provável;Reparação de Danos;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;18/10/2011 00:00;Danos Morais por atraso de Vôo e Materiais de coisas que comprou.;;;;;;78.0;;02/02/2017 17:51
0012345-12.2024.1.12.0846;;;;Fulano(a) 752;301340;0;0.0;;;13/03/2014 17:21;;;;;;;;;;;;;;;;;;438.0;;
0012345-12.2024.1.12.0847;05/05/2010 00:00;Direito Cível;;Fulano(a) 626;302720;0;0.0;;;12/09/2012 14:45;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;18/03/2010 00:00;;;;;;;107.0;;28/06/2018 15:21
0012345-12.2024.1.12.0848;06/06/2014 00:00;Direito do Consumidor;;Fulano(a) 549;301340;0;0.0;;;22/05/2014 16:47;Indenização;;Procedência Provável;Indenização;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;;22/05/2014 00:00;;;;;;;501.0;;
0012345-12.2024.1.12.0849;12/03/2010 00:00;Direito Cível;;Fulano(a) 422;302720;0;0.0;;;03/12/2012 11:38;Execução de título;;;Execução de título;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;12/03/2010 00:00;;;;;;;155.0;;
0012345-12.2024.1.12.0850;;;;Fulano(a) 267;347394;0;0.0;;;19/09/2013 10:23;;;;;;UF;;;;;;;;;;;;308.0;;
0012345-12.2024.1.12.0851;;;;Fulano(a) 1531;347394;0;0.0;;;27/01/2020 09:59;;;;;;UF;;;;;;;;;;;;2109.0;;27/01/2020 09:59
0012345-12.2024.1.12.0852;29/06/2012 00:00;Direito Cível;;Fulano(a) 1457;302720;0;0.0;;;01/08/2012 18:05;Indenização;;Procedência Provável;SPC;;;;Autor;Justiça Estadual;;22/06/2012 00:00;;;;;;;26.0;;
0012345-12.2024.1.12.0853;;;;Fulano(a) 763;301340;0;0.0;;;27/01/2014 21:49;;;;;;;;;;;;;;;;;;395.0;;
0012345-12.2024.1.12.0854;23/05/2012 00:00;Direito Cível;;Fulano(a) 68;302720;0;0.0;;;06/08/2012 16:32;Cobrança;;;Cobrança de FGTS;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;05/04/2012 00:00;;;;;;;39.0;;
0012345-12.2024.1.12.0855;05/03/2010 00:00;Direito Cível;;Fulano(a) 1596;302720;0;0.0;;;12/09/2012 14:34;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;25/02/2010 00:00;;;;;;;105.0;;06/02/2020 12:10
0012345-12.2024.1.12.0856;;;;Fulano(a) 829;301340;0;0.0;;;06/01/2017 09:44;;;;;;;;;Justiça Estadual;;06/01/2017 00:00;;;;;;;1063.0;;14/12/2021 08:30
0012345-12.2024.1.12.0857;04/10/2012 00:00;Direito Família;;Fulano(a) 1266;301340;0;1000.0;;;08/10/2012 22:07;Divórcio Litigioso;;;Divórcio Litigioso;Vara da Família e Sucessões;MG;Ipatinga;Réu;Justiça Estadual;Conciliação;08/10/2012 00:00;10% DE PENSÃO ALIMENTÍCIA.;;;;;;131.0;;01/12/2021 17:55
0012345-12.2024.1.12.0858;06/06/2014 00:00;Direito do Consumidor;;Fulano(a) 540;301340;0;0.0;;21/08/2015 00:00;06/05/2014 14:22;Indenização;;Procedência Provável;Indenização;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;;06/05/2014 00:00;;;;;;;480.0;;
0012345-12.2024.1.12.0859;27/01/2011 00:00;Direito do Trabalho;;Fulano(a) 85;302720;0;28820.57;;;05/12/2012 14:00;Reclamatória Trabalhista;;;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Autor;Justiça do Trabalho;Conciliação;04/01/2011 00:00;;;;;;;170.0;;
0012345-12.2024.1.12.0860;;;;Fulano(a) 1346;301340;0;0.0;;;17/07/2014 15:52;;;;;;;;;;;;;;;;;;536.0;;
0012345-12.2024.1.12.0861;;;;Fulano(a) 156;301340;0;0.0;;;18/07/2014 12:13;;;;;;UF;;;;;;;;;;;;542.0;;
0012345-12.2024.1.12.0862;02/08/2010 00:00;Direito Cível;;Fulano(a) 1425;302720;0;18909.36;;;12/12/2012 10:22;Desconstituição de Débito;;;Desconstituição de Débito;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;02/08/2010 00:00;;;;;;;175.0;;07/02/2018 10:47
0012345-12.2024.1.12.0863;22/08/2014 00:00;Direito Cível;;Fulano(a) 1286;301340;0;0.0;;;03/09/2014 09:13;Justiça Gratuita;;Procedência Provável;Justiça Gratuita;Câmara Cível;MG;Belo Horizonte;Agravante;Justiça Estadual;Instrução;22/08/2014 00:00;;;07/11/2014 00:00;;;;0.0;;
0012345-12.2024.1.12.0864;;;;Fulano(a) 245;301340;0;0.0;;;03/06/2013 17:19;;;;;;;;;;;;;;;;;;233.0;;
0012345-12.2024.1.12.0865;;;;Fulano(a) 1228;347394;0;0.0;;;17/09/2013 15:13;;;;;;UF;;;;;;;;;;;;287.0;;
0012345-12.2024.1.12.0866;;;;Fulano(a) 266;347394;0;0.0;;;17/09/2013 16:43;;;;;;UF;;;;;;;;;;;;291.0;;
0012345-12.2024.1.12.0867;;;;Fulano(a) 1407;301340;0;0.0;;;23/11/2013 09:55;;;;;;;;;;;;;;;;;;347.0;;
0012345-12.2024.1.12.0868;;;;Fulano(a) 281;347394;0;0.0;;;27/12/2013 08:55;;;;;;UF;;;;;;;;;;;;372.0;;
0012345-12.2024.1.12.0869;;;;Fulano(a) 275;301340;0;0.0;;;27/01/2014 22:02;;;;;;;;;;;;;;;;;;397.0;;
0012345-12.2024.1.12.0870;;;;Fulano(a) 301;347394;0;0.0;;;19/02/2014 18:13;;;;;;;;;;;;;;;;;;419.0;;
0012345-12.2024.1.12.0871;14/03/2014 00:00;Direito Previdenciário;;Fulano(a) 513;302720;0;0.0;;;11/03/2014 15:43;Auxílio Doença;;Indefinido;Auxílio Doença;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;;25/09/2013 00:00;Auxílio Doença;;;;;;431.0;;04/10/2016 14:09
0012345-12.2024.1.12.0872;;;;Fulano(a) 288;301340;0;0.0;;;11/04/2014 18:33;;;;;;;;;;;;;;;;;;465.0;;
0012345-12.2024.1.12.0873;;Direito Previdenciário;;Fulano(a) 1401;301340;0;0.0;;;12/06/2014 14:25;;;;;;UF;;;;;;;;;;;;;;
0012345-12.2024.1.12.0874;14/07/2014 00:00;Direito do Consumidor;;Fulano(a) 106;301340;0;0.0;;14/09/2015 00:00;19/06/2014 11:01;Indenização;;Procedência Provável;SPC;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;;19/06/2014 00:00;Indenização Negativação Indevida;;;;;;526.0;;13/06/2017 09:36
0012345-12.2024.1.12.0875;;;;Fulano(a) 1760;347394;0;0.0;;;17/07/2014 18:10;;;;;;UF;;;;;;;;;;;;540.0;;
0012345-12.2024.1.12.0876;02/12/2021 00:00;Direito Previdenciário;;Fulano(a) 1206;301340;0;70457.62;;;06/05/2021 17:45;Aposentadoria;Mesa Recepção;Procedência Parcial Provável;Aposentadoria;Vara Federal;MG;Ipatinga;Autor;Justiça Federal;Conhecimento;06/05/2021 00:00;APOSENTADORIA 86/96 (SEM INCIDÊNCIA DO FATOR PREVIDENCIÁRIO);;;;;;2497.0;;26/01/2022 14:25
0012345-12.2024.1.12.0877;;;;Fulano(a) 1618;347394;0;0.0;;;30/05/2018 08:57;;;;;;UF;;;;;;;;;;;;1488.0;;30/05/2018 08:57
0012345-12.2024.1.12.0878;29/06/2012 00:00;Direito Cível;;Fulano(a) 763;302720;0;24800.0;;;04/07/2012 09:58;Indenização;;Procedência Provável;;;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;28/05/2012 00:00;;;;;;;3.0;;
0012345-12.2024.1.12.0879;23/01/2012 00:00;Direito do Trabalho;;Fulano(a) 65;302720;0;9711.53;;;03/08/2012 10:47;Reclamatória Trabalhista;;;Reclamatória Trabalhista;2° Vara do trabalho;MG;Coronel Fabriciano;Reclamante;Justiça do Trabalho;Conciliação;23/01/2012 00:00;;;;;;;31.0;;
0012345-12.2024.1.12.0880;09/08/2010 00:00;Direito Cível;;Fulano(a) 1492;302720;0;1000.0;;;07/08/2012 10:42;Cobrança;;;Cobrança de FGTS;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;09/08/2010 00:00;;;;;;;46.0;;
0012345-12.2024.1.12.0881;21/10/2011 00:00;Direito Previdenciário;;Fulano(a) 508;302720;0;20871.78;;;09/08/2012 09:49;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;31/08/2011 00:00;;;;;;;66.0;;09/02/2017 17:33
0012345-12.2024.1.12.0882;;;;Fulano(a) 240;302720;0;0.0;;;16/08/2012 11:40;;;;;;;;;;;;;;;;;;75.0;;
0012345-12.2024.1.12.0883;28/04/2010 00:00;Direito Previdenciário;;Fulano(a) 550;302720;0;0.0;;13/07/2015 00:00;12/09/2012 14:41;Revisional de benefício Previdenciário;;;Revisional de benefício Previdenciário;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;16/03/2010 00:00;;13/07/2015 00:00;;;;;106.0;;
0012345-12.2024.1.12.0884;18/10/2012 00:00;Direito do Trabalho;;Fulano(a) 507;301340;0;21045.91;;;27/10/2012 13:15;Reclamatória Trabalhista;;Improcedência Provável;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Reclamada;Justiça do Trabalho;Conciliação;26/10/2012 00:00;Contestação em Reclamatória Trabalhista;;;;;;140.0;;
0012345-12.2024.1.12.0885;;;;Fulano(a) 1111;347394;0;0.0;;;30/05/2018 09:22;;;;;;UF;;;;;;;;;;;;1489.0;;30/05/2018 09:22
0012345-12.2024.1.12.0886;23/02/2011 00:00;Direito Cível;;Fulano(a) 422;302720;0;800.0;;;03/12/2012 11:54;Rescisão Contratual;;;Rescisão Contratual;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;23/02/2011 00:00;;;;;;;158.0;;
0012345-12.2024.1.12.0887;;Direito Família;;Fulano(a) 623;301340;0;0.0;;16/04/2015 00:00;03/12/2012 20:52;Alvará Judicial;;Procedência Provável;Alvará Judicial;Vara da Família e Sucessões;MG;Ipatinga;Autor;Justiça Estadual;;24/07/2012 00:00;;16/04/2015 00:00;30/03/2015 00:00;;;;0.0;;29/03/2017 11:19
0012345-12.2024.1.12.0888;;Direito Previdenciário;;Fulano(a) 1750;301340;0;0.0;;;08/03/2013 18:23;Aposentadoria;;;;;;;;Justiça Federal;;;;;;;;;213.0;;
0012345-12.2024.1.12.0889;;;;Fulano(a) 1266;301340;0;0.0;;;07/05/2013 15:03;;;;;;UF;;;;;;;;;;;;226.0;;
0012345-12.2024.1.12.0890;;;;Fulano(a) 313;347394;0;0.0;;;19/09/2013 10:44;;;;;;UF;;;;;;;;;;;;310.0;;
0012345-12.2024.1.12.0891;;;;Fulano(a) 1706;347394;0;0.0;;;19/09/2013 13:28;;;;;;;;;;;;;;;;;;314.0;;
0012345-12.2024.1.12.0892;;;;Fulano(a) 276;301340;0;0.0;;;29/01/2014 11:50;;;;;;;;;;;;;;;;;;400.0;;
0012345-12.2024.1.12.0893;;;;Fulano(a) 194;301340;0;0.0;;;10/03/2014 17:52;;;;;;;;;;;;;;;;;;428.0;;
0012345-12.2024.1.12.0894;;;;Fulano(a) 1077;301340;0;0.0;;;24/04/2014 14:06;;;;;;;;;;;;;;;;;;471.0;;10/01/2018 14:08
0012345-12.2024.1.12.0895;;;;Fulano(a) 284;301340;0;0.0;;;28/08/2014 10:20;;;;;;UF;;;;;;;;;;;;567.0;;
0012345-12.2024.1.12.0896;;;;Fulano(a) 305;347394;0;0.0;;;30/09/2014 15:40;;;;;;;;;;;;;;;;;;589.0;;24/06/2016 14:13
0012345-12.2024.1.12.0897;;Direito do Consumidor;;Fulano(a) 283;301340;0;0.0;;;17/06/2015 16:24;Indenização;;Improcedência Provável;Indenização;Turma Recursal;MG;Ipatinga;Recorrido;Justiça Estadual;Instrução;;;;;;;;0.0;;07/08/2017 16:00
0012345-12.2024.1.12.0898;22/06/2012 00:00;Direito do Consumidor;;Fulano(a) 467;302720;0;24000.0;;;04/07/2012 09:41;Repetição de Indébito;;Procedência Parcial Provável;;Juizado Especial Cível;MG;Coronel Fabriciano;Autor;Justiça Estadual;Conciliação;27/04/2012 00:00;Repetição de Indébito c/c Danos Morais;;;;;;2.0;;
0012345-12.2024.1.12.0899;06/06/2012 00:00;Direito Cível;;Fulano(a) 67;302720;0;3358.8;;;06/08/2012 10:31;Ação de Alimentos;;;Pensão Alimentícia;2ª Família/ sucessões;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;30/04/2012 00:00;;;;;;;38.0;;
0012345-12.2024.1.12.0900;;;;Fulano(a) 1492;302720;0;0.0;;;07/08/2012 10:40;;;;;;UF;;;;;;;;;;;;45.0;;
0012345-12.2024.1.12.0901;12/02/2012 00:00;Direito Previdenciário;;Fulano(a) 1381;302720;0;1000.0;;;07/08/2012 10:27;Ação Previdenciaria;;;Ação Previdenciaria;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;12/09/2011 00:00;;;;;;;44.0;;18/11/2020 21:57
0012345-12.2024.1.12.0902;26/02/2010 00:00;Direito Cível;;Fulano(a) 233;302720;0;0.0;;;30/10/2012 13:15;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;26/02/2010 00:00;;;;;;;144.0;;
0012345-12.2024.1.12.0903;16/05/2011 00:00;Direito Cível;;Fulano(a) 54;302720;0;15000.0;;;03/12/2012 13:55;Indenização;;;Indenização;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;03/03/2011 00:00;;;;;;;159.0;;
0012345-12.2024.1.12.0904;08/07/2011 00:00;Direito do Trabalho;;Fulano(a) 686;302720;0;0.0;;;05/12/2012 11:16;Reclamatória Trabalhista;;;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Réu;Justiça do Trabalho;Conciliação;08/07/2011 00:00;;;;;;;164.0;;
0012345-12.2024.1.12.0905;02/03/2011 00:00;Direito Cível;;Fulano(a) 1091;302720;0;1000.0;;;12/12/2012 10:38;Cobrança;;;Cobrança;2ª Vara Cível comarca de Ipatinga/MG;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;02/02/2011 00:00;;;;;;;176.0;;
0012345-12.2024.1.12.0906;09/03/2012 00:00;Direito Cível;;Fulano(a) 205;302720;0;24432.75;;;07/08/2012 10:19;Ação Revisional de Contrato;;;Ação Revisional de Contrato;1ª Vara Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;25/10/2011 00:00;;;;;;;43.0;;
0012345-12.2024.1.12.0907;;;;Fulano(a) 704;301340;0;0.0;;;11/11/2013 11:40;;;;;;;;;;;;;;;;;;342.0;;
0012345-12.2024.1.12.0908;;;;Fulano(a) 556;347394;0;0.0;;;12/11/2013 09:41;;;;;;UF;;;;;;;;;;;;344.0;;
0012345-12.2024.1.12.0909;;;;Fulano(a) 281;347394;0;0.0;;;30/12/2013 14:44;;;;;;UF;;;;;;;;;;;;379.0;;
0012345-12.2024.1.12.0910;11/02/2014 00:00;Direito do Consumidor;;Fulano(a) 637;301340;0;24056.96;;;05/02/2014 12:53;Desconstituição de Débito;;Procedência Provável;Desconstituição de Débito;Juizado Especial Cível;MG;Coronel Fabriciano;Autor;Justiça Estadual;;28/12/2012 00:00;DECLARATÓRIA DE INEXISTÊNCIA DE NEGÓCIO JURÍDICO CC DANOS MORAIS E REPETIÇÃO INDÉBITO;;;;;;407.0;;22/02/2017 10:56
0012345-12.2024.1.12.0911;;;;Fulano(a) 1561;301340;0;0.0;;;28/12/2012 17:26;;;;;;MG;;;;;;;;;;;;188.0;;
0012345-12.2024.1.12.0912;11/02/2014 00:00;Direito do Consumidor;;Fulano(a) 637;301340;0;28500.0;;;28/12/2012 16:37;Indenização;;Procedência Provável;SPC;Juizado Especial Cível;MG;Coronel Fabriciano;Autor;Justiça Estadual;Conciliação;28/12/2012 00:00;INDENIZAÇÃO SPC;;;;;;187.0;;
0012345-12.2024.1.12.0913;;;;Fulano(a) 140;347394;0;0.0;;;13/03/2014 10:57;;;;;;;;;;;;;;;;;;434.0;;
0012345-12.2024.1.12.0914;30/06/2014 00:00;Direito Cível;;Fulano(a) 15;301340;0;0.0;;;02/07/2014 09:49;Agravo de Instrumento;;Procedência Provável;Justiça Gratuita;Câmara Cível;MG;Belo Horizonte;Agravante;Justiça Estadual;;30/06/2014 00:00;Cassação da decisão de indeferimento do pedido de justiça gratuita;;;;;;0.0;;
0012345-12.2024.1.12.0915;;;;Fulano(a) 1760;347394;0;0.0;;;17/07/2014 18:10;;;;;;UF;;;;;;;;;;;;539.0;;
0012345-12.2024.1.12.0916;;;;Fulano(a) 305;301340;0;0.0;;;29/09/2014 20:49;;;;;;UF;;;;;;;;;;;;588.0;;
0012345-12.2024.1.12.0917;;;;Fulano(a) 265;347394;0;0.0;;;17/09/2013 16:31;;;;;;UF;;;;;;;;;;;;290.0;;
0012345-12.2024.1.12.0918;;;;Fulano(a) 1804;347394;0;0.0;;;19/09/2013 13:01;;;;;;;;;;;;;;;;;;312.0;;
0012345-12.2024.1.12.0919;;;;Fulano(a) 641;302720;0;0.0;;;04/07/2012 09:37;;;;;;;;;;;;;;;;;;1.0;;
0012345-12.2024.1.12.0920;24/01/2014 00:00;Direito do Consumidor;;Fulano(a) 213;301340;0;28500.0;;;20/01/2014 17:10;Indenização;;Procedência Provável;SPC;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;;20/01/2014 00:00;INDENIZAÇÃO SPC/SERASA;;;;;;383.0;;
0012345-12.2024.1.12.0921;05/03/2010 00:00;Direito Cível;;Fulano(a) 1734;302720;0;0.0;;;03/08/2012 17:00;Cobrança;;;Cobrança de FGTS;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Execução;25/02/2010 00:00;;;;;;;34.0;;
0012345-12.2024.1.12.0922;11/08/2011 00:00;Direito Cível;;Fulano(a) 239;302720;0;2259.94;;;14/08/2012 10:26;Desconstituição de Débito;;;Desconstituição de Débito;Vara da Fazenda Pública;MG;Ipatinga;Autor;Justiça Estadual;Apelação;04/08/2011 00:00;;;;;;;69.0;;
0012345-12.2024.1.12.0923;;;;Fulano(a) 655;301340;0;0.0;;;30/01/2014 16:16;;;;;;;;;;;;;;;;;;403.0;;
0012345-12.2024.1.12.0924;;;;Fulano(a) 89;347394;0;0.0;;;11/02/2014 11:09;;;;;;;;;;;;;;;;;;411.0;;
0012345-12.2024.1.12.0925;27/09/2011 00:00;Direito Cível;;Fulano(a) 529;302720;0;20000.0;;;13/12/2012 11:36;Ação Revisional de Contrato;;;Ação Revisional de Contrato;vara cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;27/09/2011 00:00;;;;;;;180.0;;
0012345-12.2024.1.12.0926;06/05/2013 00:00;Direito Cível;;Fulano(a) 88;301340;0;27000.0;;;03/01/2013 10:15;Indenização;;Procedência Parcial Provável;SPC;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;;03/01/2013 00:00;Indenização SPC;;;;;;195.0;;
0012345-12.2024.1.12.0927;;;;Fulano(a) 271;301340;0;0.0;;;13/08/2013 14:07;;;;;;UF;;;;;;;;;;;;267.0;;
0012345-12.2024.1.12.0928;;;;Fulano(a) 222;347394;0;0.0;;;19/09/2013 14:27;;;;;;;;;;;;;;;;;;320.0;;
0012345-12.2024.1.12.0929;;;;Fulano(a) 145;347394;0;0.0;;;12/11/2013 09:25;;;;;;UF;;;;;;;;;;;;343.0;;
0012345-12.2024.1.12.0930;;;;Fulano(a) 1176;301340;0;0.0;;;26/11/2013 18:24;;;;;;;;;;;;;;;;;;350.0;;
0012345-12.2024.1.12.0931;;;;Fulano(a) 620;347394;0;0.0;;;27/12/2013 08:44;;;;;;UF;;;;;;;;;;;;371.0;;
0012345-12.2024.1.12.0932;;;;Fulano(a) 121;301340;0;0.0;;;27/01/2014 16:42;;;;;;;;;;;;;;;;;;389.0;;
0012345-12.2024.1.12.0933;;;;Fulano(a) 252;301340;0;0.0;;;27/01/2014 22:09;;;;;;;;;;;;;;;;;;398.0;;
0012345-12.2024.1.12.0934;;;;Fulano(a) 254;347394;0;0.0;;;19/02/2014 18:30;;;;;;;;;;;;;;;;;;420.0;;
0012345-12.2024.1.12.0935;;;;Fulano(a) 178;302720;0;0.0;;;12/03/2014 16:26;;;;;;;;;;;;;;;;;;433.0;;
0012345-12.2024.1.12.0936;;;;Fulano(a) 181;301340;0;0.0;;;17/04/2014 09:41;;;;;;;;;;;;;;;;;;468.0;;
0012345-12.2024.1.12.0937;;;;Fulano(a) 1346;301340;0;0.0;;;14/07/2014 16:59;;;;;;UF;;;;;;;;;;;;535.0;;
0012345-12.2024.1.12.0938;;;;Fulano(a) 679;301340;0;0.0;;;17/07/2014 17:37;;;;;;;;;;;;;;;;;;538.0;;
0012345-12.2024.1.12.0939;26/06/2014 00:00;Direito Família;;Fulano(a) 158;301340;0;0.0;;;14/08/2014 12:05;Ação de Alimentos;;Procedência Parcial Provável;Pensão Alimentícia;Vara da Família e Sucessões;MG;Ipatinga;Réu;Justiça Estadual;;14/08/2014 00:00;;;;;;;562.0;;31/05/2016 10:03
0012345-12.2024.1.12.0940;;Direito Cível;;Fulano(a) 76;302720;0;0.0;;;07/08/2012 13:13;Cobrança;;;Cobrança de FGTS;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;13/12/2009 00:00;;;;;;;50.0;;
0012345-12.2024.1.12.0941;28/04/2011 00:00;Direito Cível;;Fulano(a) 1753;302720;0;0.0;;;12/09/2012 14:03;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;23/12/2010 00:00;;;;;;;102.0;;
0012345-12.2024.1.12.0942;26/02/2010 00:00;Direito Cível;;Fulano(a) 208;302720;0;0.0;;;22/10/2012 12:05;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;;Conciliação;26/02/2010 00:00;;;;;;;138.0;;11/01/2017 15:53
0012345-12.2024.1.12.0943;24/01/2013 00:00;Direito do Trabalho;;Fulano(a) 189;301340;0;24014.34;;;23/11/2012 19:07;Reclamatória Trabalhista;;Procedência Parcial Provável;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Reclamante;Justiça do Trabalho;Conciliação;23/11/2012 00:00;;;;;;;151.0;;
0012345-12.2024.1.12.0944;;;;Fulano(a) 78;301340;0;0.0;;;03/06/2013 16:24;;;;;;;;;;;;;;;;;;231.0;;
0012345-12.2024.1.12.0945;;;;Fulano(a) 316;301340;0;0.0;;;21/01/2014 11:17;;;;;;;;;;;;;;;;;;384.0;;
0012345-12.2024.1.12.0946;;;;Fulano(a) 15;301340;0;0.0;;;02/09/2013 10:11;;;;;;UF;;;;;;;;;;;;276.0;;
0012345-12.2024.1.12.0947;;;;Fulano(a) 952;347394;0;0.0;;;17/09/2013 14:15;;;;;;;;;;;;;;;;;;284.0;;
0012345-12.2024.1.12.0948;;;;Fulano(a) 119;347394;0;0.0;;;19/09/2013 10:33;;;;;;UF;;;;;;;;;;;;309.0;;
0012345-12.2024.1.12.0949;;;;Fulano(a) 639;301340;0;0.0;;;07/10/2013 11:19;;;;;;UF;;;;;;;;;;;;331.0;;
0012345-12.2024.1.12.0950;;;;Fulano(a) 663;347394;0;0.0;;;30/10/2013 11:04;;;;;;UF;;;;;;;;;;;;339.0;;
0012345-12.2024.1.12.0951;;;;Fulano(a) 1308;347394;0;0.0;;;30/12/2013 15:47;;;;;;;;;;;;;;;;;;380.0;;
0012345-12.2024.1.12.0952;;;;Fulano(a) 601;301340;0;0.0;;;18/04/2014 18:23;;;;;;UF;;;;;;;;;;;;469.0;;
0012345-12.2024.1.12.0952;;;;Fulano(a) 601;301340;0;0.0;;;18/04/2014 18:23;;;;;;UF;;;;;;;;;;;;469.0;;
0012345-12.2024.1.12.0953;12/03/2012 00:00;Direito Cível;;Fulano(a) 106;302720;0;1000.0;;09/11/2015 00:00;06/08/2012 16:40;Negatória de Paternidade;;;Negatória de Paternidade;2ª Família/ sucessões;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;08/10/2011 00:00;;;;;;;40.0;;22/02/2017 14:30
0012345-12.2024.1.12.0954;21/10/2011 00:00;Direito Previdenciário;;Fulano(a) 231;302720;0;2000.0;;;26/09/2012 10:13;Ação Previdenciaria;;;Ação Previdenciaria;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;02/09/2011 00:00;;;;;;;123.0;;16/03/2017 11:50
0012345-12.2024.1.12.0955;;;;Fulano(a) 58;302720;0;0.0;;;05/10/2012 10:51;;;;;;;;;Justiça Estadual;;;;;;;;;130.0;;
0012345-12.2024.1.12.0956;;Direito Previdenciário;;Fulano(a) 504;302720;0;6220.0;;;18/07/2012 12:25;Aposentadoria;;Procedência Provável;Aposentadoria;;MG;Ipatinga;Autor;Justiça Federal;;20/03/2012 00:00;;;;;;;11.0;;
0012345-12.2024.1.12.0957;03/07/2011 00:00;Direito do Trabalho;;Fulano(a) 686;302720;0;0.0;;;05/12/2012 09:57;Reclamatória Trabalhista;;;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Réu;Justiça do Trabalho;Conciliação;03/07/2011 00:00;;;;;;;162.0;;
0012345-12.2024.1.12.0958;25/03/2010 00:00;Direito Cível;;Fulano(a) 1731;302720;0;0.0;;;10/09/2012 09:23;Cobrança;;;Cobrança;Juizado Especial Federal;MG;Ipatinga;Autor;Justiça Federal;Conciliação;09/02/2010 00:00;;;;;;;99.0;;02/02/2017 17:44
0012345-12.2024.1.12.0959;;;;Fulano(a) 187;301340;0;0.0;;;30/09/2012 16:46;;;;;;UF;;;;;;;;;;;;127.0;;
0012345-12.2024.1.12.0960;27/01/2011 00:00;Direito do Trabalho;;Fulano(a) 60;302720;0;21179.06;;;05/12/2012 13:52;Reclamatória Trabalhista;;;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Autor;Justiça do Trabalho;Conciliação;14/01/2011 00:00;;;;;;;169.0;;21/02/2017 16:35
0012345-12.2024.1.12.0961;28/09/2010 00:00;Direito do Trabalho;;Fulano(a) 105;302720;0;16245.12;;;05/12/2012 13:33;Reclamatória Trabalhista;;;Reclamatória Trabalhista;Vara do Trabalho;MG;Coronel Fabriciano;Autor;Justiça do Trabalho;Conciliação;21/09/2010 00:00;;;;;;;168.0;;
0012345-12.2024.1.12.0962;22/11/2010 00:00;Direito Cível;;Fulano(a) 138;302720;0;10000.0;;;13/12/2012 11:12;Reparação de danos materiais e morais;;;Reparação de Danos;Juizado Especial Cível;MG;Ipatinga;Autor;Justiça Estadual;Conciliação;16/09/2010 00:00;;;;;;;178.0;;02/02/2017 16:35
